series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
imsa,Daytona 24 2026,agent,GTP,5,532099,GTP-09,11,60,585,86361.55616686806,538,24333.610649374226,13.600000000000001,251,-2,-139,45.404741762176855,514,-22590.298503107195
imsa,Daytona 24 2026,fuel_window,GTP,5,856727,GTP-06,1,1,713,86330.20967502122,23,1833.8395842287657,620.8000000000001,252,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,856727,GTP-06,1,1,713,86337.95676960469,27,1823.875726979811,638.4000000000001,249,0,0,-7.747094583464786,4,9.96385724895481
imsa,Daytona 24 2026,track_position,GTP,5,856727,GTP-06,3,3,714,86378.15284668792,23,1844.8861527287659,628.0,252,-2,1,-47.943171666702256,0,-11.046568500000149
imsa,Daytona 24 2026,splash_and_dash,GTP,5,856727,GTP-06,1,1,714,86383.22287198834,23,1783.8504340959464,624.8000000000001,252,0,1,-53.013196967120166,0,49.989150132819304
imsa,Daytona 24 2026,lap_down,GTP,5,856727,GTP-06,2,2,713,86328.6003963062,23,1839.9466302287658,608.8000000000001,251,-1,0,1.6092787150264485,0,-6.107046000000082
imsa,Daytona 24 2026,agent,GTP,5,856727,GTP-06,11,60,577,86340.72709225256,510,23558.17201624894,4.0,266,-10,-136,-10.517417231341824,487,-21724.332432020175
imsa,Daytona 24 2026,fuel_window,GTP,5,198240,GTP-06,1,1,715,86310.08133003149,23,1769.1086126668163,616.0,249,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,198240,GTP-06,3,3,715,86333.99704149085,30,1843.779787134808,624.0,247,-2,0,-23.915711459354497,7,-74.6711744679917
imsa,Daytona 24 2026,track_position,GTP,5,198240,GTP-06,1,1,714,86376.83459753075,23,1792.7285111668164,613.6,246,0,-1,-66.75326749925443,0,-23.61989850000009
imsa,Daytona 24 2026,splash_and_dash,GTP,5,198240,GTP-06,1,1,715,86313.32455491941,25,1762.3265504682688,625.6,249,0,0,-3.243224887919496,2,6.7820621985474645
imsa,Daytona 24 2026,lap_down,GTP,5,198240,GTP-06,1,1,715,86335.467474986,23,1776.7424201668164,663.2,249,0,0,-25.386144954507472,0,-7.633807500000103
imsa,Daytona 24 2026,agent,GTP,5,198240,GTP-06,11,60,582,86336.81450094382,501,22733.745398234547,10.4,266,-10,-133,-26.733170912324567,478,-20964.63678556773
imsa,Daytona 24 2026,fuel_window,GTP,5,504406,GTP-04,9,9,720,86433.01040049405,23,1676.1389670392862,685.6,238,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,504406,GTP-04,5,5,720,86299.21261811632,29,1790.4719034890811,634.4000000000001,234,4,0,133.7977823777328,6,-114.33293644979494
imsa,Daytona 24 2026,track_position,GTP,5,504406,GTP-04,5,5,720,86341.18014067538,22,1636.4260202892146,662.4000000000001,236,4,0,91.83025981867104,-1,39.712946750071524
imsa,Daytona 24 2026,splash_and_dash,GTP,5,504406,GTP-04,5,5,720,86328.25761397433,23,1629.4806558289413,688.8000000000001,237,4,0,104.75278651971894,0,46.65831121034489
imsa,Daytona 24 2026,lap_down,GTP,5,504406,GTP-04,3,3,720,86297.82056833593,23,1680.1803945392862,652.0,237,6,0,135.18983215812477,0,-4.041427500000054
imsa,Daytona 24 2026,agent,GTP,5,504406,GTP-04,11,60,586,86383.97110316576,524,23936.587748995174,11.200000000000001,259,-2,-134,49.03929732828692,501,-22260.44878195589
imsa,Daytona 24 2026,fuel_window,GTP,5,554520,GTP-02,9,9,714,86425.35761192664,24,1919.1304978189298,658.4000000000001,249,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,554520,GTP-02,1,1,715,86439.74597550421,29,1922.9637028406341,671.2,246,8,1,-14.388363577570999,5,-3.833205021704316
imsa,Daytona 24 2026,track_position,GTP,5,554520,GTP-02,9,9,715,86386.45313846182,22,1832.0247204135046,673.6,247,0,1,38.9044734648196,-2,87.10577740542521
imsa,Daytona 24 2026,splash_and_dash,GTP,5,554520,GTP-02,2,2,714,86396.23030039774,24,1892.6934018612942,658.4000000000001,249,7,0,29.127311528893188,0,26.43709595763562
imsa,Daytona 24 2026,lap_down,GTP,5,554520,GTP-02,9,9,714,86425.35761192664,24,1919.1304978189298,658.4000000000001,249,0,0,0.0,0,0.0
imsa,Daytona 24 2026,agent,GTP,5,554520,GTP-02,11,60,584,86368.13487243188,557,25081.078039657215,4.800000000000001,270,-2,-130,57.22273949475493,533,-23161.947541838286
imsa,Daytona 24 2026,fuel_window,GTP,5,212647,GTP-02,1,1,731,86377.67826493001,23,1512.129981599726,730.4000000000001,218,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,212647,GTP-02,1,1,732,86379.7742527604,31,1520.3490878944792,764.0,216,0,1,-2.0959878303838195,8,-8.219106294753146
imsa,Daytona 24 2026,track_position,GTP,5,212647,GTP-02,1,1,732,86268.80547619463,23,1569.1066066256128,655.2,219,0,1,108.8727887353889,0,-56.97662502588673
