series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,22699,HYPERCAR-09,1,1,376,86253.31642498432,35,2416.0229729845582,438.40000000000003,44,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,22699,HYPERCAR-09,18,18,370,86306.34288865712,94,3894.1642614234165,410.40000000000003,49,-17,-6,-53.02646367279522,59,-1478.1412884388583
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,604281,HYPERCAR-17,7,7,369,86197.99359801465,34,2240.140009239552,496.00000000000006,57,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,604281,HYPERCAR-17,1,1,370,86376.36341622882,36,2271.0284464272036,502.40000000000003,58,6,1,-178.36981821416703,2,-30.88843718765156
wec,Le Mans 24 2026,track_position,HYPERCAR,5,604281,HYPERCAR-17,2,2,369,86112.42517306762,34,2221.149019239552,498.40000000000003,58,5,0,85.56842494703596,0,18.990989999999783
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,604281,HYPERCAR-17,2,2,370,86384.55169667464,35,2217.7649460752473,496.8,57,5,1,-186.55809865998162,1,22.37506316430472
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,604281,HYPERCAR-17,7,7,369,86197.99359801465,34,2240.140009239552,496.00000000000006,57,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,604281,HYPERCAR-17,10,10,369,86261.0760101414,67,3036.59304797476,493.6,57,-3,0,-63.08241212675057,33,-796.4530387352079
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,871382,HYPERCAR-17,5,5,390,86180.32607238847,37,2640.539186396072,492.00000000000006,15,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,871382,HYPERCAR-17,11,11,390,86330.52940253558,38,2699.5153510714354,512.0,17,-6,0,-150.20333014710923,1,-58.97616467536318
wec,Le Mans 24 2026,track_position,HYPERCAR,5,871382,HYPERCAR-17,5,5,390,86193.43504909832,37,2643.1055363960722,502.40000000000003,15,0,0,-13.108976709845592,0,-2.5663500000000568
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,871382,HYPERCAR-17,5,5,390,86139.73349821642,38,2646.0492093178736,491.20000000000005,15,0,0,40.59257417205663,1,-5.510022921801465
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,871382,HYPERCAR-17,5,5,390,86189.16373574336,37,2643.1055363960722,498.40000000000003,15,0,0,-8.837663354890537,0,-2.5663500000000568
wec,Le Mans 24 2026,agent,HYPERCAR,5,871382,HYPERCAR-17,12,12,390,86379.84933445427,58,3023.0574655127857,572.8000000000001,17,-7,0,-199.52326206579164,21,-382.51827911671353
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,967710,HYPERCAR-18,4,4,392,86267.57383739464,37,2619.3094284179792,448.00000000000006,16,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,967710,HYPERCAR-18,4,4,392,86267.57383739464,37,2619.3094284179792,448.00000000000006,16,0,0,0.0,0,0.0
wec,Le Mans 24 2026,track_position,HYPERCAR,5,967710,HYPERCAR-18,5,5,392,86370.1641080799,37,2618.282888417979,576.8000000000001,17,-1,0,-102.59027068526484,0,1.0265400000002955
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,967710,HYPERCAR-18,4,4,392,86237.49966616175,37,2586.0202516507593,454.40000000000003,16,0,0,30.074171232889057,0,33.28917676721994
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,967710,HYPERCAR-18,4,4,392,86268.11646410443,37,2619.3094284179792,448.8,16,0,0,-0.5426267097936943,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,967710,HYPERCAR-18,16,16,389,86373.66959205303,69,3465.3732189751295,511.20000000000005,16,-12,-3,-106.09575465839589,32,-846.0637905571502
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,596591,HYPERCAR-07,5,5,389,86317.62911169144,36,2609.5775408069444,528.0,22,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,596591,HYPERCAR-07,4,4,389,86308.325633654,36,2591.6130908069445,551.2,21,1,0,9.303478037429159,0,17.964449999999943
wec,Le Mans 24 2026,track_position,HYPERCAR,5,596591,HYPERCAR-07,11,11,388,86258.9416801203,36,2652.6922208069445,599.2,23,-6,-1,58.68743157113204,0,-43.114680000000135
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,596591,HYPERCAR-07,3,3,389,86295.73288610476,37,2587.404644864056,530.4000000000001,22,2,0,21.896225586679066,1,22.172895942888317
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,596591,HYPERCAR-07,5,5,389,86317.62911169144,36,2609.5775408069444,528.0,22,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,596591,HYPERCAR-07,18,53,343,86310.06018316935,295,13043.421952456125,60.00000000000001,27,-13,-46,7.568928522086935,259,-10433.844411649181
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,154210,HYPERCAR-06,3,3,389,86221.17695808614,37,2778.674385821146,464.00000000000006,22,0,0,0.0,0,0.0
