multiplier,pit_transit_frac,series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
1.0,0.25,imsa,Daytona 24 2026,fuel_window,GTP,5,702733,GTP-01,5,5,698,86310.12965805475,22,1618.9237527595694,588.0,277,0,0,0.0,0,0.0
1.0,0.25,imsa,Daytona 24 2026,caution_gambler,GTP,5,702733,GTP-01,5,5,699,86394.48383788984,26,1698.7085574781472,590.4000000000001,278,0,1,-84.35417983509251,4,-79.78480471857779
1.0,0.25,imsa,Daytona 24 2026,track_position,GTP,5,702733,GTP-01,3,3,698,86356.83185750344,22,1618.2950862595694,591.2,277,2,0,-46.70219944868586,0,0.6286665000000085
1.0,0.25,imsa,Daytona 24 2026,splash_and_dash,GTP,5,702733,GTP-01,5,5,698,86309.58883528036,22,1618.7378782637143,587.2,277,0,0,0.540822774390108,0,0.1858744958551597
1.0,0.25,imsa,Daytona 24 2026,lap_down,GTP,5,702733,GTP-01,3,3,699,86385.50453001227,22,1600.1535672595694,624.0,278,2,1,-75.37487195752328,0,18.770185500000025
1.0,0.25,imsa,Daytona 24 2026,agent,GTP,5,702733,GTP-01,11,11,698,86323.23545754976,64,2885.2118019760755,608.0,280,-6,0,-13.105799495009705,42,-1266.2880492165061
1.0,0.25,imsa,Daytona 24 2026,fuel_window,GTP,5,296252,GTP-09,7,7,748,86418.12588057993,24,2022.9483024977828,829.6,189,0,0,0.0,0,0.0
1.0,0.25,imsa,Daytona 24 2026,caution_gambler,GTP,5,296252,GTP-09,5,5,748,86423.18432248312,31,2241.8445782954336,729.6,189,2,0,-5.058441903194762,7,-218.8962757976508
1.0,0.25,imsa,Daytona 24 2026,track_position,GTP,5,296252,GTP-09,10,10,749,86406.7715388031,24,2054.112198997783,748.8000000000001,195,-3,1,11.354341776823276,0,-31.163896499999964
1.0,0.25,imsa,Daytona 24 2026,splash_and_dash,GTP,5,296252,GTP-09,7,7,748,86418.12588057993,24,2022.9483024977828,829.6,189,0,0,0.0,0,0.0
1.0,0.25,imsa,Daytona 24 2026,lap_down,GTP,5,296252,GTP-09,9,9,749,86441.02562682482,24,2031.839442997783,780.0000000000001,189,-2,1,-22.899746244889684,0,-8.89114050000012
1.0,0.25,imsa,Daytona 24 2026,agent,GTP,5,296252,GTP-09,11,11,748,86446.73702065404,80,3517.8758087367696,816.0,188,-4,0,-28.611140074106515,56,-1494.9275062389868
